UMAP1,UMAP2,random,bald,similarity,exploitation,exploitation_static,exploration
16.603897,4.367111,0,0,0,0,0,0
2.3114278,7.829754,0,0,0,0,0,0
11.660451,-3.4639,0,0,0,0,0,0
11.250333,-7.929642,0,0,0,0,0,0
15.214268,6.068848,0,0,0,0,0,0
-0.21531332,-3.6204524,0,0,0,0,0,0
12.435765,3.30405,0,0,0,0,0,0
2.2029068,7.1745896,0,0,0,0,0,0
13.5768,4.8680334,0,0,0,0,0,0
14.099402,-6.830938,0,0,0,0,0,0
11.681704,2.0928545,0,0,0,0,0,0
9.431644,-2.6960642,0,0,0,0,0,0
-1.6637582,5.7428355,0,0,0,0,0,0
13.148802,-2.9443386,0,0,0,0,0,0
10.879556,-5.825705,0,0,0,0,0,0
8.973004,-7.8892636,0,0,0,0,0,0
13.722319,7.065177,0,0,0,0,0,0
2.5635312,6.647887,0,0,0,0,0,0
12.65697,4.568385,0,0,0,0,0,0
14.639766,9.647471,0,0,0,0,0,0
11.270876,-2.27902,0,0,0,0,0,0
14.936175,3.1670897,0,0,0,0,0,0
15.282607,8.625369,0,0,0,0,0,0
11.45982,5.0621676,0,0,0,0,0,0
12.075856,-5.9203615,0,0,0,0,0,0
1.2130922,-0.8887805,0,0,0,0,0,0
5.291207,15.628116,0,0,0,0,0,0
12.809183,10.02549,0,0,0,0,0,0
10.410123,-3.492448,0,0,0,0,0,0
13.283583,-2.136023,0,0,0,0,0,0
12.69619,-8.430725,0,0,0,0,0,0
1.6029387,-1.3104116,0,0,0,0,0,0
-0.493573,12.387967,0,0,0,0,0,0
16.81768,1.8516997,0,0,0,0,0,0
8.709416,1.3682989,0,0,0,0,0,0
10.492155,-1.7431213,0,0,0,0,0,0
16.37956,10.828482,0,0,0,0,0,0
1.7599969,-2.3622422,0,0,0,0,0,0
13.863171,12.308845,0,0,0,0,0,0
18.485603,6.8551254,0,0,0,0,0,0
12.34278,-9.940581,0,0,0,0,0,0
1.2651795,3.1422193,0,0,0,0,0,0
8.610655,-3.089406,0,0,0,0,0,0
12.7430315,4.8036776,0,0,0,0,0,0
6.352362,16.377804,0,0,0,0,0,0
15.116313,2.1594067,0,0,0,0,0,0
2.1684306,5.442721,0,0,0,0,0,0
16.267187,2.8535519,0,0,0,0,0,0
18.565388,7.1750164,0,0,0,0,0,0
9.278515,-8.024567,0,0,0,0,0,0
-0.4674928,-1.3106554,0,0,0,0,0,0
17.076824,2.153189,0,0,0,0,0,0
1.1258692,-1.2093042,0,0,0,0,0,0
12.199784,-2.8158355,0,0,0,0,0,0
12.552878,3.948599,0,0,0,0,0,0
7.5829554,-0.5430854,0,0,0,0,0,0
16.293499,9.622977,0,0,0,0,0,0
12.028249,-4.719651,0,0,0,0,0,0
12.205569,5.211614,0,0,0,0,0,0
15.354144,11.034161,0,0,0,0,0,0
13.665957,5.7635326,0,0,0,0,0,0
13.289338,-3.6500332,0,0,0,0,0,0
1.3856783,5.442462,0,0,0,0,0,0
13.063743,11.537664,0,0,0,0,0,0
12.490007,-2.9587562,0,0,0,0,0,0
1.1318018,15.471748,0,0,0,0,0,0
0.8222091,-0.59916896,0,0,0,0,0,0
0.045026116,-2.1971114,0,0,0,0,0,0
8.29745,12.409618,0,0,0,0,0,0
10.461311,-8.155967,0,0,0,0,0,0
14.419207,7.7147007,0,0,0,0,0,0
7.5763807,-6.281616,0,0,0,0,0,0
11.118571,9.301121,0,0,0,0,0,0
13.151458,11.20927,0,0,0,0,0,0
0.24839342,-2.3246338,0,0,0,0,0,0
1.5021727,2.7561107,0,0,0,0,0,0
8.940375,7.487367,0,0,0,0,0,0
-0.0852359,-0.6434543,0,0,0,0,0,0
10.466652,9.750246,0,0,0,0,0,0
14.153971,12.368638,0,0,0,0,0,0
12.109694,-5.3978643,0,0,0,0,0,0
6.568134,-8.789363,0,0,0,0,0,0
9.974559,-6.9383116,0,0,0,0,0,0
-1.6281598,4.587135,0,0,0,0,0,0
9.509218,-0.98958176,0,0,0,0,0,0
12.992008,6.9842157,0,0,0,0,0,0
11.51627,5.8505135,0,0,0,0,0,0
9.484846,-3.7333426,0,0,0,0,0,0
12.474017,-4.589474,0,0,0,0,0,0
8.129264,7.7619324,0,0,0,0,0,0
-2.6200898,11.465298,0,0,0,0,0,0
8.430578,-5.870428,0,0,0,0,0,0
12.336463,-5.2019563,0,0,0,0,0,0
11.47425,-6.1486883,0,0,0,0,0,0
12.376551,2.6109836,0,0,0,0,0,0
16.278576,4.4013195,0,0,0,0,0,0
11.005118,-5.447632,0,0,0,0,0,0
8.612644,1.2164954,0,0,0,0,0,0
8.508416,-5.8104734,0,0,0,0,0,0
14.21053,14.482516,0,0,0,0,0,0
14.728155,7.894035,0,0,0,0,0,0
0.43768573,-1.469118,0,0,0,0,0,0
15.92875,8.484449,0,0,0,0,0,0
11.630567,-4.635094,0,0,0,0,0,0
11.547626,-2.0380912,0,0,0,0,0,0
15.549111,8.612299,0,0,0,0,0,0
9.187039,1.9710948,0,0,0,0,0,0
11.690982,8.307029,0,0,0,0,0,0
9.440293,-7.793497,0,0,0,0,0,0
9.568507,0.38143653,0,0,0,0,0,0
0.96539783,4.618335,0,0,0,0,0,0
13.66092,11.254062,0,0,0,0,0,0
0.9328455,-0.91391885,0,0,0,0,0,0
5.602065,14.742694,0,0,0,0,0,0
14.964301,6.4429708,0,0,0,0,0,0
6.9773645,9.642003,0,0,0,0,0,0
16.763113,6.2026525,0,0,0,0,0,0
9.376352,10.652505,0,0,0,0,0,0
13.927076,6.4566307,0,0,0,0,0,0
12.743434,2.272308,0,0,0,0,0,0
9.866266,0.6472083,0,0,0,0,0,0
7.9209185,-0.04864625,0,0,0,0,0,0
0.38876286,-1.4225912,0,0,0,0,0,0
1.991996,1.5197538,0,0,0,0,0,0
0.563414,-0.8192802,0,0,0,0,0,0
10.461738,-8.184034,0,0,0,0,0,0
16.239723,3.9212954,0,0,0,0,0,0
12.077102,5.138812,0,0,0,0,0,0
7.180882,9.381802,0,0,0,0,0,0
14.138705,-2.4835804,0,0,0,0,0,0
3.8194296,-1.8220427,0,0,0,0,0,0
6.0306215,-8.490761,0,0,0,0,0,0
11.278143,-1.2733167,0,0,0,0,0,0
11.082568,4.9221935,0,0,0,0,0,0
6.5257473,8.639751,0,0,0,0,0,0
11.796347,10.608658,0,0,0,0,0,0
1.4302129,2.7871766,0,0,0,0,0,0
0.4342826,7.683337,0,0,0,0,0,0
5.25156,-8.827261,0,0,0,0,0,0
7.288064,0.05390709,0,0,0,0,0,0
10.413673,-4.8693767,0,0,0,0,0,0
9.835195,0.7127503,0,0,0,0,0,0
1.3260566,15.705178,0,0,0,0,0,0
12.082563,-4.965887,0,0,0,0,0,0
3.9812083,-0.9106413,0,0,0,0,0,0
15.965762,10.3958845,0,0,0,0,0,0
9.026206,1.225991,0,0,0,0,0,0
15.867374,6.2476945,0,0,0,0,0,0
6.801004,8.591049,0,0,0,0,0,0
1.765353,8.093997,0,0,0,0,0,0
7.644759,0.39180407,0,0,0,0,0,0
11.478436,-2.3079944,0,0,0,0,0,0
7.616438,-7.6772313,0,0,0,0,0,0
1.181683,-1.6979393,0,0,0,0,0,0
11.828341,6.361026,0,0,0,0,0,0
11.079171,6.4933085,0,0,0,0,0,0
7.3923697,-0.94294155,0,0,0,0,0,0
-0.11279655,-2.2874644,0,0,0,0,0,0
-0.84401774,-2.7949505,0,0,0,0,0,0
9.325573,-3.5638053,0,0,0,0,0,0
15.149249,6.130342,0,0,0,0,0,0
5.9719415,15.0585785,0,0,0,0,0,0
12.528583,5.128992,0,0,0,0,0,0
3.8874788,-1.7810435,0,0,0,0,0,0
11.832018,7.3905315,0,0,0,0,0,0
2.1917892,6.1404696,0,0,0,0,0,0
7.1701145,-0.9526734,0,0,0,0,0,0
10.30567,-3.7777216,0,0,0,0,0,0
13.990791,11.44171,0,0,0,0,0,0
13.305006,10.433692,0,0,0,0,0,0
9.504433,-2.4395654,0,0,0,0,0,0
1.470306,2.9106798,0,0,0,0,0,0
8.9611,-2.4684842,0,0,0,0,0,0
12.768275,5.5356674,0,0,0,0,0,0
1.8568981,11.64754,0,0,0,0,0,0
12.273328,-5.0061817,0,0,0,0,0,0
9.735645,5.729699,0,0,0,0,0,0
12.016918,8.024907,0,0,0,0,0,0
15.510793,10.005078,0,0,0,0,0,0
12.016295,2.9871922,0,0,0,0,0,0
13.86102,12.067494,0,0,0,0,0,0
2.1704476,-0.79717183,0,0,0,0,0,0
14.036456,9.804897,0,0,0,0,0,0
16.520405,-3.5246177,0,0,0,0,0,0
10.597779,-3.2778769,0,0,0,0,0,0
16.244131,3.2818923,0,0,0,0,0,0
-0.3570595,-2.9162073,0,0,0,0,0,0
13.199562,9.349852,0,0,0,0,0,0
13.5602045,0.31760567,0,0,0,0,0,0
6.2673187,16.061327,0,0,0,0,0,0
4.0634017,6.364214,0,0,0,0,0,0
10.040283,-5.1120124,0,0,0,0,0,0
13.479414,4.619761,0,0,0,0,0,0
11.075398,4.5798917,0,0,0,0,0,0
13.887921,11.7569475,0,0,0,0,0,0
14.60709,10.285527,0,0,0,0,0,0
12.628357,5.4560595,0,0,0,0,0,0
13.976412,-5.97232,0,0,0,0,0,0
13.734774,10.44816,0,0,0,0,0,0
1.6718987,15.710954,0,0,0,0,0,0
17.605558,8.907677,0,0,0,0,0,0
17.753603,2.832741,0,0,0,0,0,0
7.466403,1.5934805,0,0,0,0,0,0
13.86696,6.1148005,0,0,0,0,0,0
7.963015,-6.9633884,0,0,0,0,0,0
8.699259,1.4672097,0,0,0,0,0,0
15.4135475,-2.774717,0,0,0,0,0,0
1.9437679,6.85377,0,0,0,0,0,0
8.353555,1.8197678,0,0,0,0,0,0
-1.4322066,5.6840224,0,0,0,0,0,0
16.225471,9.233346,0,0,0,0,0,0
9.923058,-2.8559544,0,0,0,0,0,0
16.430716,9.754849,0,0,0,0,0,0
-0.98767,-0.07157274,0,0,0,0,0,0
9.563004,-8.548514,0,0,0,0,0,0
1.7343161,6.032181,0,0,0,0,0,0
3.6455898,12.141522,0,0,0,0,0,0
12.934424,6.4142957,0,0,0,0,0,0
7.433386,16.20555,0,0,0,0,0,0
15.949427,9.579675,0,0,0,0,0,0
12.200347,-5.058633,0,0,0,0,0,0
7.935039,-0.002445437,0,0,0,0,0,0
2.7838697,4.8010697,0,0,0,0,0,0
15.816693,8.053271,0,0,0,0,0,0
-0.0803841,6.661439,0,0,0,0,0,0
0.46873698,-3.6392787,0,0,0,0,0,0
2.9072843,11.958733,0,0,0,0,0,0
1.7205577,6.9154105,0,0,0,0,0,0
11.894381,8.215343,0,0,0,0,0,0
0.96782374,-2.495995,0,0,0,0,0,0
13.023651,11.244941,0,0,0,0,0,0
9.428973,-3.6082313,0,0,0,0,0,0
16.457176,4.4882417,0,0,0,0,0,0
14.317646,11.185612,0,0,0,0,0,0
12.416232,10.194976,0,0,0,0,0,0
15.023578,-2.9639063,0,0,0,0,0,0
6.3977947,15.072565,0,0,0,0,0,0
14.919365,-2.010307,0,0,0,0,0,0
13.451044,-1.5550976,0,0,0,0,0,0
1.7501265,1.9882189,0,0,0,0,0,0
0.07506166,-2.2884681,0,0,0,0,0,0
1.6714754,-1.67936,0,0,0,0,0,0
2.768003,11.729031,0,0,0,0,0,0
13.30449,7.351599,0,0,0,0,0,0
-1.3513023,-1.6158843,0,0,0,0,0,0
18.809233,2.6320918,0,0,0,0,0,0
12.494166,-5.4791455,0,0,0,0,0,0
2.411993,-1.7068278,0,0,0,0,0,0
10.345985,8.919418,0,0,0,0,0,0
12.920407,-7.9745193,0,0,0,0,0,0
15.694278,10.45563,0,0,0,0,0,0
7.8191795,-1.8623549,0,0,0,0,0,0
6.7742953,-7.4649234,0,0,0,0,0,0
11.253103,10.037116,0,0,0,0,0,0
11.9692745,10.722189,0,0,0,0,0,0
2.2667475,5.899208,0,0,0,0,0,0
18.111092,7.9158444,0,0,0,0,0,0
7.6293035,-6.522465,0,0,0,0,0,0
12.047545,-3.4800944,0,0,0,0,0,0
13.10398,11.29327,0,0,0,0,0,0
3.1223724,-1.4165215,0,0,0,0,0,0
16.02104,3.2136574,0,0,0,0,0,0
9.323877,-3.6571434,0,0,0,0,0,0
9.890654,-6.086251,0,0,0,0,0,0
7.201772,7.0335064,0,0,0,0,0,0
1.9031901,15.081232,0,0,0,0,0,0
11.12314,10.089358,0,0,0,0,0,0
13.500447,14.631945,0,0,0,0,0,0
-0.22312269,-1.4348655,0,0,0,0,0,0
-0.51904404,12.455994,0,0,0,0,0,0
5.468284,-8.718363,0,0,0,0,0,0
12.410534,-7.148072,0,0,0,0,0,0
13.571888,10.014615,0,0,0,0,0,0
10.398787,-3.5447536,0,0,0,0,0,0
12.052783,-3.7359066,0,0,0,0,0,0
16.530594,3.522457,0,0,0,0,0,0
9.693077,8.018745,0,0,0,0,0,0
16.751186,7.4816813,0,0,0,0,0,0
12.954013,2.1759734,0,0,0,0,0,0
13.205911,7.4079256,0,0,0,0,0,0
12.58622,10.016711,0,0,0,0,0,0
-1.1817796,5.6808105,0,0,0,0,0,0
3.5876336,12.027924,0,0,0,0,0,0
3.7716854,12.416926,0,0,0,0,0,0
15.217678,10.3098545,0,0,0,0,0,0
12.0156145,8.274302,0,0,0,0,0,0
1.1834763,1.9195862,0,0,0,0,0,0
14.271992,-4.364362,0,0,0,0,0,0
16.57677,1.9938512,0,0,0,0,0,0
9.534092,7.3173366,0,0,0,0,0,0
11.76305,-3.8063102,0,0,0,0,0,0
10.038187,-4.450855,0,0,0,0,0,0
16.796196,9.448951,0,0,0,0,0,0
5.6960173,-1.4577032,0,0,0,0,0,0
2.4763417,6.1705055,0,0,0,0,0,0
3.5316095,12.047021,0,0,0,0,0,0
12.571742,5.8846693,0,0,0,0,0,0
11.192026,-4.9153585,0,0,0,0,0,0
1.0455074,6.567048,0,0,0,0,0,0
10.358103,6.0933805,0,0,0,0,0,0
15.915357,8.463624,0,0,0,0,0,0
1.6555697,15.563471,0,0,0,0,0,0
12.039032,10.667467,0,0,0,0,0,0
0.79535615,2.979931,0,0,0,0,0,0
10.135953,-0.45831728,0,0,0,0,0,0
18.571205,7.904427,0,0,0,0,0,0
5.61364,15.736174,0,0,0,0,0,0
13.718669,6.223109,0,0,0,0,0,0
-1.0133951,5.015953,0,0,0,0,0,0
11.901459,7.758671,0,0,0,0,0,0
3.0633588,6.1481156,0,0,0,0,0,0
6.995597,15.365935,0,0,0,0,0,0
10.602749,9.902285,0,0,0,0,0,0
13.8697405,7.772889,0,0,0,0,0,0
2.016401,6.562946,0,0,0,0,0,0
6.080816,14.704948,0,0,0,0,0,0
14.558787,4.184735,0,0,0,0,0,0
2.2862995,6.0845485,0,0,0,0,0,0
-0.731906,-0.79145944,0,0,0,0,0,0
11.904369,7.402956,0,0,0,0,0,0
-0.69705665,-2.3570664,0,0,0,0,0,0
15.05042,-2.9000683,0,0,0,0,0,0
11.190669,-3.2038982,0,0,0,0,0,0
1.2737978,6.5156417,0,0,0,0,0,0
14.402354,10.23541,0,0,0,0,0,0
8.063296,-1.5669887,0,0,0,0,0,0
3.0788164,11.896069,0,0,0,0,0,0
12.352674,-4.0230002,0,0,0,0,0,0
-1.1439885,12.844926,0,0,0,0,0,0
14.499006,11.825801,0,0,0,0,0,0
16.179737,-1.4110248,0,0,0,0,0,0
14.013771,-6.9863777,0,0,0,0,0,0
10.24986,-2.8397622,0,0,0,0,0,0
13.852605,11.943378,0,0,0,0,0,0
9.475227,0.15649775,0,0,0,0,0,0
7.750208,-0.35765773,0,0,0,0,0,0
2.3191154,7.843115,0,0,0,0,0,0
13.25252,-7.1480136,0,0,0,0,0,0
1.7326372,15.5378475,0,0,0,0,0,0
16.025915,10.734105,0,0,0,0,0,0
14.489201,13.773908,0,0,0,0,0,0
12.850973,13.495499,0,0,0,0,0,0
6.0746474,15.527906,0,0,0,0,0,0
1.4750645,-7.0056443,0,0,0,0,0,0
12.284695,-0.39273074,0,0,0,0,0,0
-0.46126983,11.727645,0,0,0,0,0,0
17.039879,6.743246,0,0,0,0,0,0
11.059545,-8.621205,0,0,0,0,0,0
10.072547,-8.828754,0,0,0,0,0,0
1.9734546,8.64193,0,0,0,0,0,0
0.49760818,-4.002358,0,0,0,0,0,0
8.895854,-2.8457336,0,0,0,0,0,0
11.353977,5.8366904,0,0,0,0,0,0
11.760359,-7.395416,0,0,0,0,0,0
9.378331,-6.796231,0,0,0,0,0,0
15.514729,9.870174,0,0,0,0,0,0
15.408601,-6.904309,0,0,0,0,0,0
8.626253,5.7000713,0,0,0,0,0,0
-1.4502546,5.5440025,0,0,0,0,0,0
9.598626,-6.522854,0,0,0,0,0,0
11.625341,6.2523007,0,0,0,0,0,0
15.514538,7.474676,0,0,0,0,0,0
-1.711868,4.686152,0,0,0,0,0,0
10.605878,5.4609566,0,0,0,0,0,0
9.885928,-3.2190006,0,0,0,0,0,0
8.03629,8.53261,0,0,0,0,0,0
17.338732,8.997427,0,0,0,0,0,0
1.3354745,2.585428,0,0,0,0,0,0
8.369279,-0.0839811,0,0,0,0,0,0
1.8495263,11.42276,0,0,0,0,0,0
7.919935,-2.4895723,0,0,0,0,0,0
11.122607,5.926615,0,0,0,0,0,0
12.6640215,9.766206,0,0,0,0,0,0
7.760904,-5.669592,0,0,0,0,0,0
10.448987,-2.445772,0,0,0,0,0,0
10.305126,-8.447469,0,0,0,0,0,0
12.8894415,7.233264,0,0,0,0,0,0
12.502863,11.945691,0,0,0,0,0,0
14.355224,11.576934,0,0,0,0,0,0
7.5648174,15.856041,0,0,0,0,0,0
11.592223,-3.980307,0,0,0,0,0,0
-0.8717495,-2.417335,0,0,0,0,0,0
12.084327,6.94693,0,0,0,0,0,0
15.507194,7.5116453,0,0,0,0,0,0
12.887138,6.603485,0,0,0,0,0,0
1.7478461,1.735392,0,0,0,0,0,0
15.094193,2.4943206,0,0,0,0,0,0
5.5581594,-8.339982,0,0,0,0,0,0
16.052702,10.850755,0,0,0,0,0,0
6.07661,14.440213,0,0,0,0,0,0
17.57376,6.773891,0,0,0,0,0,0
5.77145,16.398697,0,0,0,0,0,0
2.9912345,5.324293,0,0,0,0,0,0
-0.29392526,-0.86858505,0,0,0,0,0,0
0.04541325,0.08218863,0,0,0,0,0,0
-0.004592794,-2.7040327,0,0,0,0,0,0
3.5966785,6.3616586,0,0,0,0,0,0
13.3431225,-3.6485448,0,0,0,0,0,0
12.987702,13.601979,0,0,0,0,0,0
10.949178,15.423446,0,0,0,0,0,0
2.0094666,8.031017,0,0,0,0,0,0
13.221178,11.007845,0,0,0,0,0,0
2.7872868,-0.9601955,0,0,0,0,0,0
-1.5497521,4.7116714,0,0,0,0,0,0
1.1480578,2.9719563,0,0,0,0,0,0
9.426993,-3.1563637,0,0,0,0,0,0
10.933436,12.116682,0,0,0,0,0,0
2.2247438,5.686795,0,0,0,0,0,0
13.158801,-3.306049,0,0,0,0,0,0
7.5035915,-6.065196,0,0,0,0,0,0
15.143406,7.658739,0,0,0,0,0,0
17.188759,4.7967644,0,0,0,0,0,0
11.935231,6.615834,0,0,0,0,0,0
-0.69391245,5.0031724,0,0,0,0,0,0
13.881154,7.7969933,0,0,0,0,0,0
15.902649,-4.2115984,0,0,0,0,0,0
10.2210245,-6.67542,0,0,0,0,0,0
8.366582,-0.8015456,0,0,0,0,0,0
14.427551,5.8521304,0,0,0,0,0,0
2.8389184,4.9757085,0,0,0,0,0,0
2.1981606,-1.3875431,0,0,0,0,0,0
-0.28293884,-3.3761513,0,0,0,0,0,0
8.950118,-2.8310127,0,0,0,0,0,0
9.953576,7.1579504,0,0,0,0,0,0
10.265586,-5.398466,0,0,0,0,0,0
10.859192,5.1150627,0,0,0,0,0,0
15.491561,-5.8163443,0,0,0,0,0,0
12.287799,-6.7530565,0,0,0,0,0,0
8.39521,-5.804248,0,0,0,0,0,0
8.8269205,-7.655092,0,0,0,0,0,0
9.103458,-5.6801972,0,0,0,0,0,0
-0.052706096,-2.693877,0,0,0,0,0,0
15.565643,8.619873,0,0,0,0,0,0
1.7813971,1.7860056,0,0,0,0,0,0
1.3001754,2.8400605,0,0,0,0,0,0
-0.78041613,-1.9925162,0,0,0,0,0,0
11.546141,6.003075,0,0,0,0,0,0
18.069492,3.8057017,0,0,0,0,0,0
3.9846568,6.320939,0,0,0,0,0,0
13.043785,13.448267,0,0,0,0,0,0
8.629263,-8.606367,0,0,0,0,0,0
12.480734,8.906057,0,0,0,0,0,0
-1.3770967,4.917599,0,0,0,0,0,0
8.577133,-0.6846989,0,0,0,0,0,0
0.5743773,-3.91687,0,0,0,0,0,0
-0.54035836,-2.4329817,0,0,0,0,0,0
1.3712431,7.1226344,0,0,0,0,0,0
10.256802,9.490617,0,0,0,0,0,0
15.885801,-3.913634,0,0,0,0,0,0
8.817016,-7.540512,0,0,0,0,0,0
13.056688,7.604714,0,0,0,0,0,0
10.573257,-3.075181,0,0,0,0,0,0
10.50361,8.434042,0,0,0,0,0,0
9.931103,-3.3525958,0,0,0,0,0,0
11.533623,9.767147,0,0,0,0,0,0
1.1616867,2.1233025,0,0,0,0,0,0
2.9471202,7.445891,0,0,0,0,0,0
6.3895583,15.820996,0,0,0,0,0,0
10.265265,-5.516512,0,0,0,0,0,0
6.4426336,-6.1898675,0,0,0,0,0,0
10.704468,-5.638438,0,0,0,0,0,0
12.115294,-5.45837,0,0,0,0,0,0
7.6027417,10.389832,0,0,0,0,0,0
5.6785464,15.20552,0,0,0,0,0,0
7.8410172,-5.459186,0,0,0,0,0,0
8.140516,-7.0090246,0,0,0,0,0,0
8.412374,-3.486109,0,0,0,0,0,0
11.618639,-6.572404,0,0,0,0,0,0
16.77926,3.487581,0,0,0,0,0,0
4.2368894,6.2961407,0,0,0,0,0,0
15.279206,3.514507,0,0,0,0,0,0
6.790782,-4.007862,0,0,0,0,0,0
14.65804,9.647635,0,0,0,0,0,0
11.107765,4.978938,0,0,0,0,0,0
10.193396,-7.055743,0,0,0,0,0,0
8.279879,-6.9373465,0,0,0,0,0,0
15.921086,9.446096,0,0,0,0,0,0
12.690407,5.569095,0,0,0,0,0,0
14.289193,10.18967,0,0,0,0,0,0
12.773404,-4.6152544,0,0,0,0,0,0
7.966015,-6.9848413,0,0,0,0,0,0
17.769182,8.654892,0,0,0,0,0,0
13.367583,11.282359,0,0,0,0,0,0
14.702129,7.522645,0,0,0,0,0,0
15.468334,9.038498,0,0,0,0,0,0
7.5796146,-7.8748493,0,0,0,0,0,0
6.565033,8.634879,0,0,0,0,0,0
12.734068,4.525041,0,0,0,0,0,0
14.057004,8.03121,0,0,0,0,0,0
8.319031,-7.192667,0,0,0,0,0,0
7.743754,-1.9851662,0,0,0,0,0,0
10.042253,6.912384,0,0,0,0,0,0
12.951058,-6.6616898,0,0,0,0,0,0
12.487536,-7.950521,0,0,0,0,0,0
10.475864,8.852306,0,0,0,0,0,0
12.239829,8.00954,0,0,0,0,0,0
-1.1529588,4.777186,0,0,0,0,0,0
7.59582,16.772085,0,0,0,0,0,0
10.992703,10.813151,0,0,0,0,0,0
9.911394,-3.1112201,0,0,0,0,0,0
18.691553,7.3639536,0,0,0,0,0,0
14.36981,7.971251,0,0,0,0,0,0
12.689404,-5.378134,0,0,0,0,0,0
10.833514,12.101784,0,0,0,0,0,0
7.8059688,-6.3380995,0,0,0,0,0,0
12.402855,12.258781,0,0,0,0,0,0
9.127426,5.846754,0,0,0,0,0,0
1.3041277,2.6386442,0,0,0,0,0,0
12.027556,8.476592,0,0,0,0,0,0
14.96231,6.613794,0,0,0,0,0,0
7.8356795,7.929254,0,0,0,0,0,0
16.129974,4.0942597,0,0,0,0,0,0
13.557585,6.277775,0,0,0,0,0,0
13.5013,6.3450985,0,0,0,0,0,0
12.593769,3.2786386,0,0,0,0,0,0
12.104164,-5.7610908,0,0,0,0,0,0
10.689105,6.6305056,0,0,0,0,0,0
13.157481,-2.554587,0,0,0,0,0,0
15.709355,9.640426,0,0,0,0,0,0
15.459178,6.689662,0,0,0,0,0,0
15.136884,10.728232,0,0,0,0,0,0
11.123008,7.3219323,0,0,0,0,0,0
7.5297856,15.487192,0,0,0,0,0,0
18.453157,7.3792276,0,0,0,0,0,0
1.2507889,7.6664853,0,0,0,0,0,0
10.876872,12.087614,0,0,0,0,0,0
14.6487055,8.041278,0,0,0,0,0,0
13.471902,7.0732546,0,0,0,0,0,0
6.7276406,5.3312993,0,0,0,0,0,0
9.678263,7.3786592,0,0,0,0,0,0
12.100118,6.1808085,0,0,0,0,0,0
12.902397,-5.292962,0,0,0,0,0,0
10.762558,-8.855563,0,0,0,0,0,0
13.973726,7.18835,0,0,0,0,0,0
12.079005,9.281215,0,0,0,0,0,0
10.074829,9.410016,0,0,0,0,0,0
2.0768697,8.39107,0,0,0,0,0,0
8.201995,-6.2995253,0,0,0,0,0,0
9.263423,7.6461825,0,0,0,0,0,0
13.404033,6.1785264,0,0,0,0,0,0
7.4758315,1.4549026,0,0,0,0,0,0
12.225202,-6.858165,0,0,0,0,0,0
17.96836,3.708808,0,0,0,0,0,0
13.128811,-4.4083376,0,0,0,0,0,0
11.336832,-1.298136,0,0,0,0,0,0
7.363177,16.423601,0,0,0,0,0,0
13.714328,11.0083,0,0,0,0,0,0
-0.013633645,6.723891,0,0,0,0,0,0
9.074531,6.456743,0,0,0,0,0,0
12.404405,-1.2646372,0,0,0,0,0,0
8.7054405,1.1993711,0,0,0,0,0,0
11.45462,-8.010597,0,0,0,0,0,0
6.522999,-0.2993681,0,0,0,0,0,0
13.533535,14.199466,0,0,0,0,0,0
7.092219,9.57403,0,0,0,0,0,0
10.5029745,-8.257063,0,0,0,0,0,0
2.3507135,5.62499,0,0,0,0,0,0
2.5202966,5.2997875,0,0,0,0,0,0
11.118924,-6.997001,0,0,0,0,0,0
16.005743,4.420865,0,0,0,0,0,0
1.5283347,15.111174,0,0,0,0,0,0
11.356597,-7.912793,0,0,0,0,0,0
12.82929,13.747306,0,0,0,0,0,0
13.90854,12.501208,0,0,0,0,0,0
2.9943962,5.472135,0,0,0,0,0,0
13.224654,-4.6726637,0,0,0,0,0,0
1.6485907,7.410319,0,0,0,0,0,0
-0.4953557,11.959382,0,0,0,0,0,0
14.364634,6.203011,0,0,0,0,0,0
9.346684,-3.1744044,0,0,0,0,0,0
15.559598,-7.3191,0,0,0,0,0,0
15.630215,10.825983,0,0,0,0,0,0
18.116266,4.1247315,0,0,0,0,0,0
1.0830119,2.549825,0,0,0,0,0,0
-3.154079,9.781131,0,0,0,0,0,0
15.865943,4.03983,0,0,0,0,0,0
14.948643,-8.087374,0,0,0,0,0,0
0.09300553,-2.1576855,0,0,0,0,0,0
3.349129,-3.5680552,0,0,0,0,0,0
14.460607,8.862187,0,0,0,0,0,0
14.166009,6.907879,0,0,0,0,0,0
11.010119,-1.2165594,0,0,0,0,0,0
2.5918477,8.310209,0,0,0,0,0,0
8.056689,-1.9162364,0,0,0,0,0,0
13.580978,7.9860168,0,0,0,0,0,0
10.898647,-5.636267,0,0,0,0,0,0
2.9113388,8.596753,0,0,0,0,0,0
13.455965,-4.3581176,0,0,0,0,0,0
8.434478,-6.957654,0,0,0,0,0,0
6.4607973,8.496259,0,0,0,0,0,0
9.774901,-6.844566,0,0,0,0,0,0
11.2198105,10.061586,0,0,0,0,0,0
2.285039,7.5325866,0,0,0,0,0,0
11.120372,5.1405416,0,0,0,0,0,0
16.701067,3.4876668,0,0,0,0,0,0
15.437645,2.62243,0,0,0,0,0,0
9.248772,-4.160867,0,0,0,0,0,0
9.225528,15.513309,0,0,0,0,0,0
17.329458,4.226841,0,0,0,0,0,0
-0.066068225,-0.42773998,0,0,0,0,0,0
8.897734,-1.3132801,0,0,0,0,0,0
8.168462,0.262402,0,0,0,0,0,0
